id,token_simp,Platform,Created_at
548,cKG1TJix5EAHuaoErzT3Au,IOS,2022-12-23 23:00
550,djcVTq1W5EN8mA2voa9hFi,IOS,2022-12-23 23:13
552,cLvwA92nokqao2AWKhpo2S,IOS,2022-12-23 23:25
554,d0viT-7KTEBblCaLqVEPZs,IOS,2022-12-23 23:50
556,cDv1-9QBp0N8u9Xmvs7kEs,IOS,2022-12-24 00:32
558,dTvWCGpKA0kAtqjsy4Pxos,IOS,2022-12-24 01:40
560,ddUzFVLpRUePoR9ckvTmC1,IOS,2022-12-24 02:49
562,cU08ijGYRkaFAxYHR3hB41,ANDROID,2022-12-24 03:12
563,e6N_50I8qk1sq_Caw3mY2C,IOS,2022-12-24 09:17
565,e0xoO5jSQ327vPm0TCxjCP,ANDROID,2022-12-24 09:18
566,ctEZdhIpl0TRsb5t2yc_rG,IOS,2022-12-24 09:20
567,drS3FwshvUBchFIA9E6qgr,IOS,2022-12-24 09:40
569,d6awfaNUQsaVE26TuxN21G,ANDROID,2022-12-24 09:44
570,doki-FwTNkQ-oXhwGDBZiN,IOS,2022-12-24 10:04
572,efaR4DF7XkOvnOb0RiD8sm,IOS,2022-12-24 10:05
574,e4AoEPpjlUk9v-Jhbh7yNH,IOS,2022-12-24 10:07
576,dtKfUWvGBkdIuMgOpw7eOc,IOS,2022-12-24 10:11
578,dyqQEKWlQVe-zhnXxNpERl,ANDROID,2022-12-24 10:12
579,dRXb3oS330XRvPalsAAM4U,IOS,2022-12-24 10:16
581,d5yHay90S02Mgc_w3I8NkE,IOS,2022-12-24 10:19
583,fRAoCZPUkEP_kC1yjPgDLw,IOS,2022-12-24 10:22
585,cIzF8aTW2Ufgu5eGEcAAHl,IOS,2022-12-24 10:22
587,fV3yxBIr_ko6jaoNOMQW1L,IOS,2022-12-24 10:22
589,cpok1TPHDUcmk_HSgYo7aa,IOS,2022-12-24 10:25
591,dYeBTnw57UE7r9Y6Kvk8SA,IOS,2022-12-24 10:32
593,cpCGy7MybU2hhPrBt8RYzO,IOS,2022-12-24 10:32
595,cnDwtQW0H0JFhqW-jeG_6E,IOS,2022-12-24 10:43
597,eaHd3si1hU4Ehz3taCQe4r,IOS,2022-12-24 10:46
599,ecbOobcjF0a7qjmbeB4KEX,IOS,2022-12-24 10:47
601,eXtn6J_qS8yaS3FO2GbE_3,ANDROID,2022-12-24 10:49
602,dMK7zTJWAkzJod1LheFBa8,IOS,2022-12-24 10:51
603,dwvY8WVvKkMCo3VYEYaZlr,IOS,2022-12-24 10:54
604,dRmNIC4QmUI8t5c98AjIlm,IOS,2022-12-24 10:57
606,cq91Dr-4Q-SvjEc6dztBRV,ANDROID,2022-12-24 10:57
607,eLnImj42SVKZlcFtWoRYCR,ANDROID,2022-12-24 10:57
608,eUhcPeg6s0PjlhEWXI47Jo,IOS,2022-12-24 10:58
610,eE39hzNORMi2dZSQf415ob,ANDROID,2022-12-24 10:58
611,d0xvvkBwSXaLviZ-r3i8Uo,ANDROID,2022-12-24 11:12
612,dR5tV3Hi40o_o8kNpHWjyx,IOS,2022-12-24 11:13
613,cInMYOGZSE_IvObB1XUw1u,IOS,2022-12-24 11:14
615,c5UqEjUkIExamWdEr61ylJ,IOS,2022-12-24 11:19
617,dBNbzlc6RySpW2FpEYkEaO,ANDROID,2022-12-24 11:21
618,cyixBh67J0ahvnURnhcILl,IOS,2022-12-24 11:24
620,d_0bTe6bQi6hHr_A8pi52C,ANDROID,2022-12-24 11:26
621,dqH9S3REzUPWo-yIPJGv1V,IOS,2022-12-24 11:27
623,d4y7__NgrknQsL1FHyQi5P,IOS,2022-12-24 11:28
625,dXQtyoV7LE42ll2IdenBa1,IOS,2022-12-24 11:30
627,eFx7Ns7M30ywgK_VMImFwM,IOS,2022-12-24 11:34
629,dDITLTiSqk3TsyQ26zgXKo,IOS,2022-12-24 11:34
631,fq9p3h3Qv0XHsWUTx37Zxn,IOS,2022-12-24 11:35
633,eF85cXb6BUBooaG0NMun3Z,IOS,2022-12-24 11:35
635,cIwTVy7JCUsanjQRi6snLK,IOS,2022-12-24 11:35
637,fXuWDHiGtEZvvsJVRdzPMz,IOS,2022-12-24 11:35
639,f0ljrb1cQneX7Y2W8jc7e1,ANDROID,2022-12-24 11:35
640,eZqf6EHSbUEIsX2WFfB_2C,IOS,2022-12-24 11:42
642,cNL9ukrQt0rjngfB6v7QZb,IOS,2022-12-24 11:43
644,c-gYZyP-004Iu5jivV-KIH,IOS,2022-12-24 11:45
646,eutkFnQuMkZOmHEXbiv9t2,IOS,2022-12-24 11:46
648,fRU_BkcyQpeUlZI_ec6dxh,ANDROID,2022-12-24 11:48
649,e4XZSmpbQxyrsNUJTj_Xqe,ANDROID,2022-12-24 11:48
650,dDk7HkOVZ0Hftzdf2DETEz,IOS,2022-12-24 11:50
652,fJURN0g6AUEKtC-v-xKjCY,IOS,2022-12-24 11:51
654,efSt3_ZuB0oypHPbV7lbeg,IOS,2022-12-24 11:52
656,c7IczFWzQ06Y-kk8rjjVet,ANDROID,2022-12-24 11:53
657,ftqjIwfTQvi4j3E4N_iE5W,ANDROID,2022-12-24 11:54
658,cJkDF2g3QsW5OnLp7-eh53,ANDROID,2022-12-24 11:55
659,dxDnx-MvSIykHPh3tSscSl,ANDROID,2022-12-24 11:55
660,cK7bHt7wmUbhg2X7fArRcV,IOS,2022-12-24 11:58
662,eVYCgu30SpWpzZklyHBtwt,ANDROID,2022-12-24 11:59
663,c4TB_smkAELLnJPZSQEELT,IOS,2022-12-24 12:01
665,ceoZcpK1FUTwneEFpkWsEI,IOS,2022-12-24 12:02
667,dgDSu2KubUBZsnhbaFFx5I,IOS,2022-12-24 12:07
669,fuwdMvHxBEtem-bguk4b44,IOS,2022-12-24 12:07
670,eM8KWuhKPEVJrxCtqBQWeW,IOS,2022-12-24 12:07
672,dfTlkD2180mFg6gjMPhRQ2,IOS,2022-12-24 12:08
674,cseEwaNytk4XijOAAdQxce,IOS,2022-12-24 12:10
675,fxW25q-QTSS_sjyU34X9YO,ANDROID,2022-12-24 12:10
676,cOd1LprVykDHsY4S82Ig1g,IOS,2022-12-24 12:12
678,fjzWz3_S7UeMpsByegPhjI,IOS,2022-12-24 12:12
680,ekbVU63-Rxin9JpyNXesPq,ANDROID,2022-12-24 12:14
681,eji_GXjjtk-0j_Di9DFU1a,IOS,2022-12-24 12:14
683,cgKJ-gXtf0skteTmalvkLA,IOS,2022-12-24 12:16
685,e6NL2YVACUdegYVIqVY-zg,IOS,2022-12-24 12:16
686,eog1P2EvvkmSsCq7F0jRQk,IOS,2022-12-24 12:21
688,eek-2voRI06TkxsYNFE58v,IOS,2022-12-24 12:21
690,cNolV4t7w0qXuJ7ML6QFBL,IOS,2022-12-24 12:21
692,fEcERWm7_kaPuIcfqIbKnJ,IOS,2022-12-24 12:22
694,d1Uf8-S_xU8Omp0I3AiJJ_,IOS,2022-12-24 12:30
696,cLnsQhvaL0mTrmGFujSuID,IOS,2022-12-24 12:31
698,ev6FXcd5RNOq01OD2bl-kY,ANDROID,2022-12-24 12:31
699,cdimncJK90BLieyvkGhOeP,IOS,2022-12-24 12:34
701,f9DitQIxSSeVrvw6PFroy4,ANDROID,2022-12-24 12:34
702,fTmyAGnmT--XSykt8LEzX-,ANDROID,2022-12-24 12:35
703,fQusubTpO0YDviGhGm9-l6,IOS,2022-12-24 12:36
705,e0KU0VQs10Dsq1vxf-loU6,IOS,2022-12-24 12:36
707,ev03NeWhaU7dsLorz9QIPS,IOS,2022-12-24 12:37
709,c15mh0XxdUJyhmTOMwc_T-,IOS,2022-12-24 12:38
711,cWuVddQqN0snppExq17avZ,IOS,2022-12-24 12:38
712,ezhPGrGxdUb5jrCR52zf3D,IOS,2022-12-24 12:38
714,dP7zxBdp-kB9sOyvD5Rb8Z,IOS,2022-12-24 12:38
715,dh7NZNYcQXOfM1rDGtv-Iz,ANDROID,2022-12-24 12:40
716,ceBZWV5pnE3usij-p5DIQt,IOS,2022-12-24 12:41
718,eZDpMp8zskdqoF40C3O62Y,IOS,2022-12-24 12:41
720,dHuzl8BcSxmFqA3d93qDms,ANDROID,2022-12-24 12:44
721,eoPDpgxcGkyzppH7eRV62L,IOS,2022-12-24 12:47
723,fbP3Wxdz-UtdrEfDyestcz,IOS,2022-12-24 12:54
725,ceKgYIlkT01zlmVJf-9ey9,IOS,2022-12-24 12:54
727,etm1D_8GSXWVHCT5xDCCH2,ANDROID,2022-12-24 12:55
728,fzmWBXrrSYeE0BOkdRiRDD,ANDROID,2022-12-24 12:55
729,cn2Me6D3DktAhfZA-VXsHp,IOS,2022-12-24 12:55
731,ccSR9v9FTB2HBhNZAzz97q,ANDROID,2022-12-24 12:56
732,d6BUeu9TRrOLKF2TSuVz24,ANDROID,2022-12-24 12:57
733,eolXHdY4Pk49t2BwAKwSSe,IOS,2022-12-24 12:58
735,coqAIF1toEBpiBxpszYJE7,IOS,2022-12-24 13:00
737,f2Jsgep6QLesII8SRfj9Z9,ANDROID,2022-12-24 13:03
738,ezMhpzKZPUMWlCqY9F-JLj,IOS,2022-12-24 13:04
739,eSxlQ_aJEkiqgndcOfaNTk,IOS,2022-12-24 13:04
741,e6sWdnwWRTmzUg8OA9mKjs,ANDROID,2022-12-24 13:05
742,ensfhs0JSaiGTcF_mEanNA,ANDROID,2022-12-24 13:05
743,el6TFxv8bE65vhvWNMDQHD,IOS,2022-12-24 13:07
745,fXhaEmUjQkI0nvlW6CI-t8,IOS,2022-12-24 13:09
747,cpF15rwDQ_ijG0MblC_UgR,ANDROID,2022-12-24 13:11
748,flfSlZemJUhbvl6Hdz8zvF,IOS,2022-12-24 13:11
750,daZBPyiheE2mqewgqI4jfW,IOS,2022-12-24 13:17
752,evkzeCHnokSQooXFXM_eJz,IOS,2022-12-24 13:20
754,dlbLg87N8UYQj4Hs3QusEw,IOS,2022-12-24 13:30
755,eE3VCFW-RUzNgZEl78ENap,IOS,2022-12-24 13:32
757,dtVBvQYqOEKzpeETaefryF,IOS,2022-12-24 13:32
759,cpT87pppRkG3lfmE-Cc6t2,IOS,2022-12-24 13:39
761,eEOeeJ0xQUynnlH4JsnWXw,IOS,2022-12-24 13:41
762,eLySOIw-T3ua9zcHsOkpQB,ANDROID,2022-12-24 13:46
763,dXt8IdGmVkqssmdlkOZ9ec,IOS,2022-12-24 13:55
764,cv9M4Mr06ES3tfiYQ4JsjH,IOS,2022-12-24 13:59
766,d9CWHGWgtU5Xn1OViCiTAc,IOS,2022-12-24 13:59
768,d8YIOYGnREW3zGqgysBmTs,ANDROID,2022-12-24 13:59
769,f4fFFxcy809cjL1vU6SZr2,IOS,2022-12-24 13:59
771,f2iigFZNiEq4kqohSqNHUU,IOS,2022-12-24 14:00
773,cC0EjGuHBU6xioRxykmMCo,IOS,2022-12-24 14:00
775,dWkr7IvoRAipcFmYOlbJ6U,ANDROID,2022-12-24 14:00
776,dEMEPTccx0RvroARipHdMb,IOS,2022-12-24 14:00
778,e1Q1k1BBTBGYAihHqSu6Lu,ANDROID,2022-12-24 14:00
779,e1fyn61DWkRJnCMUarA-p7,IOS,2022-12-24 14:01
781,eGzswphLXE-1rzP8xUvl32,IOS,2022-12-24 14:01
783,eq-4FuioqUYKsRpkrbNCri,IOS,2022-12-24 14:02
785,d4-jptx0QTKhSu1C-MlHCg,ANDROID,2022-12-24 14:02
786,fIE1q3oOT3Kk3NDbOB_vGA,ANDROID,2022-12-24 14:03
787,fSt-SYIpkk_ysMaOWy7FUR,IOS,2022-12-24 14:04
788,enfRQr5bWEjGtGecufxTwh,IOS,2022-12-24 14:06
790,d5z4YcCaTUQOot7mGP-XBz,IOS,2022-12-24 14:07
792,eDqvk88cuEJpu-KEKr2Kxy,IOS,2022-12-24 14:09
794,dhYwZYAdQMqU2rkRCZTrbD,ANDROID,2022-12-24 14:11
795,cWz2U_Jxi0FTlvpdvbCKS0,IOS,2022-12-24 14:11
797,d-qzyGWnekOCuEw86xMypW,IOS,2022-12-24 14:12
799,dwTU-VdbYkm5oI1G7pzs8d,IOS,2022-12-24 14:12
801,dlkVUuyeS5GM4RDtyuoXae,ANDROID,2022-12-24 14:13
802,dB_kWO6nRX6QyCezYhIsCM,ANDROID,2022-12-24 14:13
803,fABpq48ifUuAp8pSMBXBxI,IOS,2022-12-24 14:15
805,dGJqxyhn6U1ug8-40_PSPs,IOS,2022-12-24 14:16
807,eFlCy35xtE5BnQvPz4v0aB,IOS,2022-12-24 14:16
809,dWeZJV77yEbItwaWE55sCZ,IOS,2022-12-24 14:16
811,eC0-nY9Dd0IbjHXWoH-9oj,IOS,2022-12-24 14:16
813,cviIpDlvSleHtkEY47gymN,ANDROID,2022-12-24 14:18
814,eFxwF_ATyEuYmz6DqUQ362,IOS,2022-12-24 14:24
816,e0brmWF3PEF-ukKayNP7Ut,IOS,2022-12-24 14:25
818,cH3EAj2Br0M0iW1aPehju1,IOS,2022-12-24 14:26
820,dEAPmF_rQgyg4_9O7lPSci,ANDROID,2022-12-24 14:28
821,fmD4UKQqQ3KqMxUA0kBtb7,ANDROID,2022-12-24 14:30
822,dzJopWnzSUojgEvxKDWcMy,IOS,2022-12-24 14:31
823,evqYHBYaMk6ZgDEyhkvDUG,IOS,2022-12-24 14:31
825,ecC6839Hl0XIoJr6whtMpN,IOS,2022-12-24 14:32
827,dSpZf5Ie4ESbrYRWPaC9pR,IOS,2022-12-24 14:32
828,eKyy_x6SRMOHN_KiNqEwLi,ANDROID,2022-12-24 14:33
829,fnIZ4R5bSLKCjrCcMs66Pz,ANDROID,2022-12-24 14:36
830,d4TjF3vwQf2QPsBIwm-C6M,ANDROID,2022-12-24 14:36
831,c403XEgxa0pipOv2pEphbK,IOS,2022-12-24 14:38
833,fTDMS0wDPEmOti9_MtGE4y,IOS,2022-12-24 14:39
835,e8B-QPmwMEPsq37MoWhEhV,IOS,2022-12-24 14:39
837,chgBPRo0x0MikRAMoFOF2X,IOS,2022-12-24 14:42
839,e3JQ9IribkNjnveVBW3uCu,IOS,2022-12-24 14:45
841,dERSgQoyH0RCpAEgwbXJs6,IOS,2022-12-24 14:50
843,eCQbGocuTryC9Z_KuEfuij,ANDROID,2022-12-24 14:50
844,eS2TqWrcukZnvnFrDVdj8I,IOS,2022-12-24 14:50
846,cIreF79qRbW0a6E3do0SRp,ANDROID,2022-12-24 14:50
847,eeL0kRlLGklmuE4wAF3ZHs,IOS,2022-12-24 14:50
848,fe3xZNruK0ggrHcECH3Qjp,IOS,2022-12-24 14:51
850,dpcpUnptF0n2sHcAJ1T2Ya,IOS,2022-12-24 14:51
852,d90osVtd8EK_iQFagJPXK3,IOS,2022-12-24 14:52
854,c3MoGnOxS6KCjmU7uJn-Qt,ANDROID,2022-12-24 14:52
855,cQco4Y50J0nflg69Dsk7Al,IOS,2022-12-24 14:53
857,eBcKuyAtV0TZtza_LOlV4x,IOS,2022-12-24 14:53
859,dQPbqpXE4kglrSmjt4Ia8x,IOS,2022-12-24 14:54
861,e1N-yDpfP0GFnn6JPl_cRK,IOS,2022-12-24 14:57
863,c-rQXOQ_XUXnjWh9pEvOYw,IOS,2022-12-24 14:58
865,f1Aj73ytS-amQOwlqf05m4,ANDROID,2022-12-24 14:58
866,fqT16m-PSnqPYtxYIpPnUm,ANDROID,2022-12-24 14:58
867,cCjL8SvGi0jwtakS5bpfky,IOS,2022-12-24 15:00
869,cJttvAPLxEjXj73x8Cwwr8,IOS,2022-12-24 15:01
871,d-HNkm-m50W7l3uoL5vyzg,IOS,2022-12-24 15:01
873,fNXynwRvl0eWgnkJF5CV9N,IOS,2022-12-24 15:02
875,exDyG8W1PUcnvzRQ5ewO-1,IOS,2022-12-24 15:06
877,f6KM4nLBzUbYtuesA_obab,IOS,2022-12-24 15:09
879,dzC1LUt3c0lrojqRl50lS_,IOS,2022-12-24 15:12
881,dyfgwREeTkPJrydY5A-dik,IOS,2022-12-24 15:12
882,f9Z864jXT098tOPCk14JVL,IOS,2022-12-24 15:15
883,cSE5nPp910QNkAZujrw5cx,IOS,2022-12-24 15:16
885,eWCkv2wd10XjvPATu5BpzH,IOS,2022-12-24 15:18
887,f8rov0fe0kmhlNVDEF6A-J,IOS,2022-12-24 15:19
888,fOvjIbpmIkMhuGaNxD8hvv,IOS,2022-12-24 15:19
889,dLUCL2JfRk2DohPRMeQ2oA,ANDROID,2022-12-24 15:22
890,eQWYyeiwmUEZuwwulbg7um,IOS,2022-12-24 15:26
892,eFwDUVWOXEojsLEAVy_Jeg,IOS,2022-12-24 15:26
894,ev_0COZA-04ztCGwnoLkEy,IOS,2022-12-24 15:27
896,e1buE1y5w0XIvjx_u2hTXh,IOS,2022-12-24 15:27
898,eHDjdkPJQjKnfKvHN7ogcQ,ANDROID,2022-12-24 15:28
899,d97oGfqE1U8fs3D-Prh5hd,IOS,2022-12-24 15:28
901,e7phSdI93kuJh-emEVew9F,IOS,2022-12-24 15:29
903,ehLyCiO-K0DlooQzuIw9Gu,IOS,2022-12-24 15:30
905,dd51XT4axUPijsgH2l8F3g,IOS,2022-12-24 15:30
907,fl6BeNjcSaOxBMDWhga_Wz,ANDROID,2022-12-24 15:30
908,e3PfrmvwTXmiQ0ytjw72Sf,ANDROID,2022-12-24 15:31
909,eRGN-Qhvuk58vwlEE_NX_A,IOS,2022-12-24 15:31
911,ftXQ1Jt0dkKrlIMxkCwafW,IOS,2022-12-24 15:31
913,eL2Xgsab3kEVpFVWMdtDga,IOS,2022-12-24 15:32
915,cjOgC0RlW0m_j9EqySzhc3,IOS,2022-12-24 15:32
917,dZQxuz7vAE-EqoXwEBAGas,IOS,2022-12-24 15:35
918,eUzSYr7sf0g1rgD7E1fziO,IOS,2022-12-24 15:35
920,cS7hw2jsFURMlnm0Vzk58r,IOS,2022-12-24 15:36
922,fzMNeVgc8kLcrmAGbjV2Y_,IOS,2022-12-24 15:39
923,cAwNKerxikcDtrrwUxDy_7,IOS,2022-12-24 15:42
925,cOaLYectOECdrRgfu_4XKV,IOS,2022-12-24 15:42
927,fQz9HX0B807zj7lcVHSUdg,IOS,2022-12-24 15:43
929,d3fdjeTf9kqUm7eWBNH7Cm,IOS,2022-12-24 15:43
930,f1M_vMhOVELejL6FRUWoDY,IOS,2022-12-24 15:44
932,fn9oExpm_EcgknleBl06Kv,IOS,2022-12-24 15:45
934,f4zvR9WnXUIDv1tHNIpxTR,IOS,2022-12-24 15:45
936,ezFJQm8LQOOgvg10ZRl9XW,ANDROID,2022-12-24 15:46
937,eSDKVwtpRwmAwRWreuSLb-,ANDROID,2022-12-24 15:48
938,cxqoJVVEB0fngCIYnfuF7i,IOS,2022-12-24 15:51
940,cfozb-tH4Ubklh0pjgRbVe,IOS,2022-12-24 15:52
942,eG5T8XGRMkCxg5ReqwIzrO,IOS,2022-12-24 15:54
943,c2uuTO0yT8mvCza3_DvT9r,ANDROID,2022-12-24 15:55
944,enkqdTe-d0_uk-qknrdUNV,IOS,2022-12-24 15:55
946,f7DLc9YBME6lvk2oi8zwKU,IOS,2022-12-24 15:56
948,cdAOxWMviEORi9cv7zRoD9,IOS,2022-12-24 16:04
950,daCd6MIrFkjRjEs2Z8ZgWs,IOS,2022-12-24 16:05
952,ex7aOws6RUb7hTBVxFs9i6,IOS,2022-12-24 16:18
954,fmuPFGKvROqJYx6oItUPIp,ANDROID,2022-12-24 16:24
955,d3g3Vxs7RrSccvdBRI8dNa,ANDROID,2022-12-24 16:24
956,ev51t8wzO0QRtpSIn5K-QH,IOS,2022-12-24 16:36
958,djT_nJrXTwygDbGtZ54O86,ANDROID,2022-12-24 16:37
959,eAQUB6CESvivu3o9nBpy2r,ANDROID,2022-12-24 16:41
960,fsLwpWQKYEbVr1ytHQM28a,IOS,2022-12-24 16:41
962,eG8w_T8ETyWikHJ_LFackv,ANDROID,2022-12-24 16:50
963,cFxto1pLXkIpk08VYYR9Qb,IOS,2022-12-24 16:50
965,dgeIRCqTiUKsoJlvleZDZ-,IOS,2022-12-24 16:55
967,eOc36f6xSPivXHnu8gsjar,ANDROID,2022-12-24 16:55
968,cheGFAIdH0z2vpJ4-vK0Ny,IOS,2022-12-24 16:56
970,cscRthh1RV6X2MGYYNRQua,ANDROID,2022-12-24 16:58
971,c2F3bmGEA01qtZ4AGdfmI6,IOS,2022-12-24 16:58
973,eYs_ry8gTeypOV4yfbxFHS,ANDROID,2022-12-24 17:02
974,fiDtn46fBkcagAtRze0WwM,IOS,2022-12-24 17:02
976,caGYzvfe1k7Cg_6S4liLdF,IOS,2022-12-24 17:05
978,c0g_CM37KU8Hi1IF2-WtxO,IOS,2022-12-24 17:05
980,eSZqZfIDN0j7p6kQK4FZo1,IOS,2022-12-24 17:06
982,fp7l9cHJ8UB1lCxxBk2776,IOS,2022-12-24 17:07
984,cnC6AeB-30llkUE-3Ny2of,IOS,2022-12-24 17:08
986,dg88tWAvTPa_rX3B7EEUBD,ANDROID,2022-12-24 17:08
987,cuiot-0VikHwlScxsv3vqr,IOS,2022-12-24 17:08
989,eZ8JqzPKdUzWqfxE9envEw,IOS,2022-12-24 17:09
991,eTixxOGmgk4vp14gZ42RZm,IOS,2022-12-24 17:09
993,dvS9UcYGdED1jtTQ-lV7J4,IOS,2022-12-24 17:10
995,fLmufhRTR76lrxc3IL1jHP,ANDROID,2022-12-24 17:12
996,dHTp3rLuG0OZjb3XdyBBJB,IOS,2022-12-24 17:13
998,ezI-aqYziUy8iMOaFnBUKq,IOS,2022-12-24 17:14
1000,cMB0wUDT3UUwv6HEHG7Eh4,IOS,2022-12-24 17:15
1002,cqXPIF0chkqrt8j20ivyZG,IOS,2022-12-24 17:18
1004,chHI7rK4PE0PsKdl9bE4vu,IOS,2022-12-24 17:32
1006,f-z6rPKzSROyhE-sPSR3fa,ANDROID,2022-12-24 17:33
1007,cosZA2ccqUdPl5RysEgYPU,IOS,2022-12-24 17:34
1009,cNeUxzCw6EIuuegRcusk5D,IOS,2022-12-24 17:34
1011,cDn8GzBXe0gYqBy9S9sD26,IOS,2022-12-24 17:36
1013,eWopZ-1ASkxxs8P3im2yb0,IOS,2022-12-24 17:37
1015,d1rasX-O8UqFobDqqFrGbK,IOS,2022-12-24 17:40
1017,ebX-NPyPQTq_toT_y196pU,ANDROID,2022-12-24 17:45
1018,evbIcKkef0Y4nNLC9HlGi4,IOS,2022-12-24 17:45
1020,cNdcwjUcK09SmB3UFQ7ytQ,IOS,2022-12-24 17:50
1021,fRjuRf9LDUt4vy4xBak_QJ,IOS,2022-12-24 17:53
1023,cjyLWyp2NUmAqAKokHSZbZ,IOS,2022-12-24 17:54
1025,e_YSFet5TaiCBSU9zi3-GE,ANDROID,2022-12-24 18:00
1026,cac2OgKWIUS4uAB9HWzccO,IOS,2022-12-24 18:01
1028,eQI9zhyMGU3Tjhi9EQXhyf,IOS,2022-12-24 18:05
1030,dOiOYw-RhUUOtcU2qJjy9X,IOS,2022-12-24 18:06
1032,e-qwpOJZ1UZvkNcrMcQr_4,IOS,2022-12-24 18:09
1034,cpiWU3bLFEEVqU8mYfAdp7,IOS,2022-12-24 18:13
1035,e_JTg1ZxSp2eluBD2RflqJ,ANDROID,2022-12-24 18:13
1037,ff7vC-Xbj0DMtLW0G8Y36X,IOS,2022-12-24 18:16
1039,chd0uIwYQqyUIhJXjyVxCA,ANDROID,2022-12-24 18:16
1040,dyDgGDmOR_O8uc2ThvoBnd,ANDROID,2022-12-24 18:19
1041,c5KP6nG7i05Tp1CVsgbjyM,IOS,2022-12-24 18:23
1043,c3XiTQeeBk58sh_IGwp7XC,IOS,2022-12-24 18:25
1045,dPuZQIMH5kVIp7rvoT0urH,IOS,2022-12-24 18:30
1047,dN47VWGLRNyUfSgsgq8D_7,ANDROID,2022-12-24 18:30
1048,e3925l44dEiLsn9G48S2Od,IOS,2022-12-24 18:30
1049,fHLB0b_vMUmnpCWKufmGl6,IOS,2022-12-24 18:34
1051,d6I5y-xTTQeYx45VaMVgzr,ANDROID,2022-12-24 18:35
1052,d2TA-FSKaEoahHKz-A4ngv,IOS,2022-12-24 18:38
1053,drR31DwyuE40uQ0ujc2elx,IOS,2022-12-24 18:38
1054,cpIFLDqZRPGg28UbFldGUk,ANDROID,2022-12-24 18:41
1055,eGa3jpgKJk4nvJFpEuKOrC,IOS,2022-12-24 18:41
1057,cl0nIYpf3UoAjYZFq7D_kD,IOS,2022-12-24 18:42
1059,dnl0zpimvUcPpzBur9lm_6,IOS,2022-12-24 18:42
1061,c95XDHHbzktTuzowAKnmGI,IOS,2022-12-24 18:44
1063,fvTAFyvAd0biv0xLXnD57N,IOS,2022-12-24 18:44
1065,eeOuo-NFLEy6v8qQXTSfS2,IOS,2022-12-24 18:47
1067,es_q-M_w9EXgtRSgvQi314,IOS,2022-12-24 18:49
1069,eDHDJ-_be06fsn_frI5-bj,IOS,2022-12-24 18:49
1071,cNtR4g3hT1-F0rGdMvkJjL,ANDROID,2022-12-24 18:49
1072,cBS9mY2h50M2rMxLiSIiXW,IOS,2022-12-24 18:49
1074,c4EhsIW1QMescbo9SqaMWx,ANDROID,2022-12-24 18:51
1075,ff3X7oCSXkoauw34M4-tRi,IOS,2022-12-24 18:52
1077,cJe4K3eXaE5pumjBBcg2k1,IOS,2022-12-24 18:53
1078,c6C_Fcx0o0g4uwxMSuCoKf,IOS,2022-12-24 18:54
1080,faAdjkpztEfvqWlaJDS28c,IOS,2022-12-24 18:54
1082,dzljXB6iTUuBq2q9I3bRZP,IOS,2022-12-24 18:55
1084,esccNnVJTkFghZ6HJS487Y,IOS,2022-12-24 18:56
1086,f1TZk6dUS0yKoe_-CIHK2G,IOS,2022-12-24 18:59
1088,eB0GUpAC3E-Br624182pOu,IOS,2022-12-24 19:11
1090,dfDVCpNsTICoGtJDI06rkP,ANDROID,2022-12-24 19:19
1091,cTIcyj9ce0IAo6fLmBKyyX,IOS,2022-12-24 19:22
1093,cGWxP2rN_EOivoK8cojMEg,IOS,2022-12-24 19:22
1095,clX6DDuQE0U5p1yFVFh4cd,IOS,2022-12-24 19:28
1097,fgJStIjYTnK3JovEwg4eG1,ANDROID,2022-12-24 19:29
1098,erPFZchJHkfwioNhCf_hnI,IOS,2022-12-24 19:29
1099,cZmTDayZkUcIglgj2GVgDp,IOS,2022-12-24 19:34
1101,eW8nBrWuRB23E8b3-glc2Z,ANDROID,2022-12-24 19:37
1102,fv411sT6UkjiqrMNYKZ7iT,IOS,2022-12-24 19:37
1103,e85ISzW2dkinsec4oK_t-P,IOS,2022-12-24 19:41
1105,e1M8zoeGZ07HqYvBK87BBu,IOS,2022-12-24 19:41
1107,fs_Tmz60BU8Er2aKCUA-zh,IOS,2022-12-24 19:41
1109,fRcDQzZkP0fwnNuhdVcKS2,IOS,2022-12-24 19:41
1111,eL-wUagsPkHfiQWOgLAC0T,IOS,2022-12-24 19:42
1113,dHE86333eEehnYDNXagYHf,IOS,2022-12-24 19:43
1115,fpD3gHx16UA1qm4MQUB1GI,IOS,2022-12-24 19:44
1117,d2y1sKt9TkA_rNAXBLjgDQ,IOS,2022-12-24 19:49
1118,fOvkB-nlHEQUmajD4wRq-I,IOS,2022-12-24 19:49
1120,f-X1Q_m2Fk-1i_rRyLxXq4,IOS,2022-12-24 19:52
1122,expeuLlY9UUInt013oTP5M,IOS,2022-12-24 19:53
1124,eg5_Adi5ak-trN5reVfmRT,IOS,2022-12-24 19:54
1125,djUB1lQ9QQWZaEMrrUv_Cn,ANDROID,2022-12-24 19:54
1126,dYFp7qd3vUAUuR6rhfqUMS,IOS,2022-12-24 19:55
1128,efBP6vxdJEKzlgM4Fbt9vC,IOS,2022-12-24 20:04
1130,dmOPGzEgXkaHqrQqN2Elpc,IOS,2022-12-24 20:10
1132,cK2W1U5wIUx-ozRL4oYgb3,IOS,2022-12-24 20:14
